stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:49:1966:0:2","Karoline-Perin-Gasse","48.23317569","16.51092713","0100"
"at:49:1967:0:1","Lilly-Dillenz-Straße","48.23148228","16.51378377","0100"
"at:49:1967:0:2","Lilly-Dillenz-Straße","48.23178147","16.51319088","0100"
"at:49:1968:0:1","Würtzlerstraße","48.19438073","16.40900427","0100"
"at:49:1969:0:1","Schukowitzgasse","48.23698715","16.49776681","0100"
"at:49:1969:0:2","Schukowitzgasse","48.23707092","16.49780274","0100"
"at:49:197:0:2","Camillo-Sitte-Gasse","48.20479918","16.32731148","0100"
"at:49:197:0:3","Camillo-Sitte-Gasse","48.20500273","16.32701504","0100"
"at:49:197:0:5","Camillo-Sitte-Gasse","48.20520629","16.32734742","0100"
"at:49:1970:0:1","Lammaschgasse","48.27331046","16.44102921","0100"
"at:49:1970:0:2","Lammaschgasse","48.27331644","16.44158617","0100"
"at:49:1971:0:1","Kopalgasse","48.17789251","16.41392704","0100"
"at:49:1972:0:1","Johannesgasse","48.20143437","16.37977310","0100"
"at:49:1973:0:1","Lina-Loos-Platz","48.22830474","16.47846201","0100"
"at:49:1973:0:2","Lina-Loos-Platz","48.22828678","16.47854286","0100"
"at:49:1975:0:1","Deutschstraße","48.13961917","16.35830336",""
"at:49:198:0:1","Breitenfurter Straße/Willergasse","48.13806055","16.25731476","0100"
"at:49:198:0:2","Breitenfurter Straße/Willergasse","48.13783874","16.25666797","0100"
"at:49:199:0:1","Gerbergasse","48.15063010","16.30004761","0100"
"at:49:199:0:2","Gerbergasse","48.14930556","16.29897862","0100"
"at:49:2:0:1","Achengasse","48.28446006","16.44899727","0100"
"at:49:2:0:2","Achengasse","48.28435246","16.45091967","0100"
"at:49:20:0:1","Albertinaplatz","48.20545774","16.36800516","0100"
"at:49:20:0:2","Albertinaplatz","48.20476325","16.36945145","0100"
"at:49:200:0:1","Wolfersbergbrücke","48.21153411","16.25327234","0100"
"at:49:200:0:2","Wolfersbergbrücke","48.21105521","16.25377539","0100"
"at:49:2003:0:1","Wolfgang-Pauli-Gasse","48.20709813","16.21590242","0100"
"at:49:2004:0:1","Herzmanskystraße","48.20955862","16.21465376","0100"
"at:49:2004:0:2","Herzmanskystraße","48.20945086","16.21486038","0100"
"at:49:2006:0:1","Schloss Neugebäude","48.16102748","16.44749708","0100"
"at:49:2006:0:2","Schloss Neugebäude","48.16075783","16.44783844","0100"
"at:49:201:0:1","Campingplatzweg","48.27574983","16.48132764","0100"
"at:49:201:0:2","Campingplatzweg","48.27576179","16.47984542","0100"
"at:49:202:0:2","Canisiusgasse","48.22798159","16.35500654","0100"
"at:49:202:0:4","Canisiusgasse","48.22822694","16.35468315","0100"
"at:49:203:0:3","Carabelligasse","48.27996464","16.41076497","0100"
"at:49:203:0:5","Carabelligasse","48.28012605","16.41213041","0100"
"at:49:203:0:6","Carabelligasse","48.28059235","16.41101650","0100"
"at:49:203:0:7","Carabelligasse","48.28013801","16.41174414","0100"
"at:49:204:0:1","Carlbergergasse","48.14115377","16.29739758","0100"
"at:49:204:0:2","Carlbergergasse","48.14099192","16.29789166","0100"
"at:49:204:0:3","Carlbergergasse","48.14124968","16.29738860","0100"
"at:49:204:0:5","Carlbergergasse","48.14117175","16.29847556","0100"
"at:49:206:0:1","Celtesgasse","48.25169782","16.29726284","0100"
"at:49:206:0:2","Celtesgasse","48.25182941","16.29698436","0100"
"at:49:207:0:1","Hafen Freudenau","48.17845558","16.47247025","0100"
"at:49:207:0:2","Hafen Freudenau","48.17877306","16.47224567","0100"
"at:49:208:0:1","Chimanistraße","48.23955390","16.34396625","0100"
"at:49:209:0:1","Cobenzl Parkplatz","48.26397640","16.32124785","0100"
"at:49:209:0:2","Cobenzl Parkplatz","48.26404816","16.32160718","0100"
"at:49:21:0:2","Carminweg","48.25313935","16.42072729","0100"
"at:49:21:0:4","Carminweg","48.25317524","16.42135611","0100"
"at:49:210:0:1","Cobenzlgasse","48.26401228","16.33000643","0100"
"at:49:210:0:2","Cobenzlgasse","48.26334251","16.33089576","0100"
"at:49:211:0:2","Columbusplatz","48.18236696","16.37364658","0100"
"at:49:211:0:4","Columbusplatz","48.18230107","16.37375438","0100"
"at:49:212:0:1","Triester Straße/Computerstraße","48.15784556","16.34093893","0100"
"at:49:212:0:3","Triester Straße/Computerstraße","48.15788152","16.34165758","0100"
"at:49:212:0:5","Triester Straße/Computerstraße","48.15742009","16.34247504","0100"
"at:49:213:0:1","Concordiaplatz","48.21356340","16.37013417","0100"
"at:49:214:0:1","Corvinusgasse","48.14455850","16.28080570","0100"
"at:49:214:0:2","Corvinusgasse","48.14438467","16.28063502","0100"
"at:49:215:0:1","Cottagegasse","48.23392963","16.34181029","0100"
"at:49:215:0:2","Cottagegasse","48.23379200","16.34189114","0100"
"at:49:216:0:1","Cottagestraße","48.21517360","16.22630491","0100"
"at:49:217:0:1","Czartoryskigasse","48.22791576","16.32773369","0100"
"at:49:217:0:2","Czartoryskigasse","48.22771229","16.32715877","0100"
"at:49:217:0:3","Czartoryskigasse","48.22802348","16.32719470","0100"
"at:49:218:0:1","Dahliengasse","48.28678532","16.44469434","0100"
"at:49:218:0:2","Dahliengasse","48.28709017","16.44517943","0100"
"at:49:219:0:1","Dammstraße","48.23460577","16.37526355","0100"
"at:49:219:0:2","Dammstraße","48.23476732","16.37524559","0100"
"at:49:22:0:1","Algenweg","48.24890438","16.53144465","0100"
"at:49:220:0:1","Dampfkraftwerk","48.19742865","16.46089995","0100"
"at:49:220:0:2","Dampfkraftwerk","48.19754242","16.46094486","0100"
"at:49:221:0:1","Dampfschiffhaufen","48.21686755","16.43254912","0100"
"at:49:221:0:2","Dampfschiffhaufen","48.21731647","16.43201013","0100"
"at:49:222:0:1","Danzergasse","48.20872650","16.48846026","0100"
"at:49:222:0:2","Danzergasse","48.20884024","16.48842433","0100"
"at:49:223:0:1","Daphneweg","48.24434601","16.53126498","0100"
"at:49:223:0:2","Daphneweg","48.24457334","16.53029480","0100"
"at:49:224:0:1","Daringergasse","48.24667310","16.33499208","0100"
"at:49:224:0:2","Daringergasse","48.24657739","16.33449800","0100"
"at:49:225:0:1","Davidgasse","48.17564616","16.35641690","0100"
"at:49:225:0:3","Davidgasse","48.17538857","16.35664148","0100"
"at:49:225:0:4","Davidgasse","48.17520886","16.35612944","0100"
"at:49:225:0:6","Davidgasse","48.17514296","16.35692894","0100"
"at:49:226:0:2","Deindorfstraße","48.21690945","16.54331139","0100"
"at:49:227:0:1","Deißenhofergasse","48.15796541","16.27988044","0100"
"at:49:227:0:2","Deißenhofergasse","48.15848076","16.28054519","0100"
"at:49:229:0:1","Dietmayrgasse","48.23926073","16.36834652","0100"
"at:49:229:0:2","Dietmayrgasse","48.23916501","16.36875975","0100"
"at:49:23:0:1","Allerheiligengasse","48.23867440","16.38640266","0100"
"at:49:23:0:2","Allerheiligengasse","48.23888979","16.38638470","0100"
"at:49:231:0:1","Dobrowskygasse","48.14373131","16.33141678","0100"
"at:49:231:0:2","Dobrowskygasse","48.14323380","16.33257561","0100"
"at:49:232:0:1","Zehdengasse","48.25926388","16.43818155","0100"
"at:49:232:0:2","Zehdengasse","48.25978419","16.43819054","0100"
"at:49:232:0:3","Zehdengasse","48.25932967","16.43711256","0100"
"at:49:233:0:1","Dommayergasse","48.18614028","16.29821505","0100"
"at:49:233:0:2","Dommayergasse","48.18651760","16.29888879","0100"
"at:49:233:0:5","Dommayergasse","48.18653556","16.29817013","0100"
"at:49:233:0:6","Dommayergasse","48.18644573","16.29897862","0100"
"at:49:234:0:1","Donauinsel","48.22829277","16.40937258","0100"
"at:49:234:0:2","Donauinsel","48.22924426","16.41130396","0100"
"at:49:234:0:3","Donauinsel","48.22915449","16.41142973","0100"
"at:49:234:0:4","Donauinsel","48.22830474","16.41001039","0100"
"at:49:235:0:2","Floridsdorfer Brücke","48.24846172","16.38766929","0100"
"at:49:235:0:4","Floridsdorfer Brücke","48.24874287","16.38808251","0100"
"at:49:236:0:1","Donaustadtstraße","48.23361848","16.44403857","0100"
"at:49:236:0:2","Donaustadtstraße","48.23342102","16.44404755","0100"
"at:49:236:0:4","Donaustadtstraße","48.23389971","16.44320314","0100"
"at:49:236:0:5","Donaustadtstraße","48.23336118","16.44499078","0100"
"at:49:238:0:10","Siebeckstraße","48.24228803","16.43440863","0100"
"at:49:238:0:11","Siebeckstraße","48.24223418","16.43500152","0100"
"at:49:238:0:2","Siebeckstraße","48.24139063","16.43395049","0100"
"at:49:238:0:5","Siebeckstraße","48.24134875","16.43484881","0100"
"at:49:238:0:7","Siebeckstraße","48.24211453","16.43419304","0100"
"at:49:238:0:8","Siebeckstraße","48.24161797","16.43397744","0100"
"at:49:239:0:1","Dopschstraße","48.26902932","16.43896309","0100"
"at:49:239:0:3","Dopschstraße","48.26944191","16.43978056","0100"
"at:49:24:0:1","Allissen","48.28642070","16.43030333","0100"
"at:49:24:0:2","Allissen","48.28627126","16.43097707","0100"
"at:49:240:0:1","Dorfmeistergasse","48.16438295","16.29602316","0100"
"at:49:240:0:2","Dorfmeistergasse","48.16465857","16.29631961","0100"
"at:49:241:0:1","Dornbacher Straße","48.22808930","16.30233832","0100"
"at:49:241:0:4","Dornbacher Straße","48.22838253","16.30179035","0100"
"at:49:241:0:6","Dornbacher Straße","48.22817907","16.30107169","0100"
"at:49:242:0:1","Dostalgasse","48.15981705","16.26318075","0100"
"at:49:242:0:2","Dostalgasse","48.15990694","16.26323465","0100"
"at:49:243:0:1","Dostgasse","48.22001587","16.25290403","0100"
"at:49:243:0:2","Dostgasse","48.22014755","16.25305674","0100"
"at:49:244:0:1","Dr.-Adolf-Schärf-Heim","48.24576381","16.37073604","0100"
"at:49:244:0:2","Dr.-Adolf-Schärf-Heim","48.24512371","16.36923586","0100"
"at:49:245:0:1","Stubentor","48.20690057","16.38006056","0100"
"at:49:245:0:10","Stubentor","48.20691853","16.37926106","0100"
"at:49:245:0:3","Stubentor U","48.20725977","16.37988089","0100"
"at:49:245:0:4","Stubentor U","48.20684669","16.38026717","0100"
"at:49:245:0:6","Stubentor","48.20700833","16.37928800","0100"
"at:49:245:0:7","Stubentor U","48.20734359","16.38026717","0100"
"at:49:245:0:9","Stubentor U","48.20699636","16.38093192","0100"
"at:49:246:0:1","Ring/Volkstheater","48.20679281","16.35963287","0100"
"at:49:246:0:12","Ring/Volkstheater","48.20759503","16.35968677","0100"
"at:49:246:0:2","Ring/Volkstheater","48.20680478","16.36007304","0100"
"at:49:246:0:5","Ring/Volkstheater","48.20670899","16.35991134","0100"
"at:49:247:0:1","Dr.-Neumann-Gasse","48.13816845","16.28802816","0100"
"at:49:247:0:2","Dr.-Neumann-Gasse","48.13808452","16.28822578","0100"
"at:49:247:0:3","Dr.-Neumann-Gasse","48.13838426","16.28836951","0100"
"at:49:248:0:1","Dr.-Schober-Straße","48.16679756","16.27259510","0100"
"at:49:248:0:2","Dr.-Schober-Straße","48.16667174","16.27290053","0100"
"at:49:249:0:1","Draugasse","48.28546430","16.43833427","0100"
"at:49:249:0:2","Draugasse","48.28558385","16.43930445","0100"
"at:49:25:0:1","Alois-Behr-Straße","48.20586485","16.24119898","0100"
"at:49:250:0:1","Dunantgasse","48.26034038","16.38879218","0100"
"at:49:250:0:2","Dunantgasse","48.25974233","16.38907964","0100"
"at:49:250:0:3","Dunantgasse","48.26020283","16.38922337","0100"
"at:49:2500:0:3","Leebgasse/Siccardsburggasse","48.17626317","16.36988264","0100"
"at:49:2500:0:4","Leebgasse/Siccardsburggasse","48.17577795","16.37029587","0100"
"at:49:2503:0:1","Anastasius-Grün-Gasse","48.22983668","16.34976936","0100"
"at:49:2503:0:3","Anastasius-Grün-Gasse","48.23016581","16.35023649","0100"
"at:49:251:0:1","Dänenstraße","48.23701707","16.33502801","0100"
"at:49:251:0:2","Dänenstraße","48.23731623","16.33448004","0100"
"at:49:251:0:3","Dänenstraße","48.23715468","16.33413868","0100"
"at:49:252:0:2","Döblinger Bad","48.25120135","16.35696487","0100"
"at:49:253:0:1","Döblinger Friedhof","48.23927868","16.32854217","0100"
"at:49:254:0:1","Döblinger Steg","48.24093594","16.36563361","0100"
"at:49:254:0:2","Döblinger Steg","48.24072056","16.36529225","0100"
"at:49:255:0:1","Dörmanngasse","48.22267923","16.53422044","0100"
"at:49:255:0:2","Dörmanngasse","48.22266127","16.53406773","0100"
"at:49:256:0:1","Kraftwerk Simmering","48.18340315","16.42967451","0100"
"at:49:256:0:2","Kraftwerk Simmering","48.18390028","16.43020452","0100"
"at:49:257:0:1","Eberstorferweg","48.15465746","16.27999722","0100"
"at:49:257:0:2","Eberstorferweg","48.15464547","16.28014993","0100"
"at:49:258:0:1","Edelsteingasse","48.26224813","16.42586565","0100"
"at:49:258:0:2","Edelsteingasse","48.26237372","16.42538955","0100"
"at:49:259:0:1","Edenstraße","48.21500001","16.24621158","0100"
"at:49:26:0:1","Alsegger Straße","48.23170368","16.32406856","0100"
"at:49:26:0:3","Alsegger Straße","48.23167376","16.32474230","0100"
"at:49:260:0:1","Strebersdorf Meriangasse","48.29128014","16.38642961","0100"
"at:49:260:0:3","Strebersdorf Meriangasse","48.29141761","16.38667216","0100"
"at:49:260:0:4","Strebersdorf Meriangasse","48.29156703","16.38652843","0100"
"at:49:260:0:5","Strebersdorf Meriangasse","48.29144749","16.38660029","0100"
"at:49:260:0:6","Strebersdorf Meriangasse","48.29163278","16.38730098","0100"
"at:49:260:0:7","Strebersdorf Meriangasse","48.29104704","16.38641165","0100"
"at:49:260:0:8","Strebersdorf Meriangasse","48.29090957","16.38550435","0100"
"at:49:261:0:1","Eduard-Kittenberger-Gasse","48.13674167","16.30267968","0100"
"at:49:261:0:2","Eduard-Kittenberger-Gasse","48.13687956","16.30373969","0100"
"at:49:262:0:1","Albrechtskreithgasse","48.21948319","16.32065497","0100"
"at:49:262:0:2","Albrechtskreithgasse","48.21909414","16.32034056","0100"
"at:49:263:0:1","Egon-Friedell-Gasse","48.27386052","16.43604356","0100"
"at:49:263:0:3","Egon-Friedell-Gasse","48.27355560","16.43642086","0100"
"at:49:264:0:1","Eibesbrunnergasse","48.17126099","16.33765109","0100"
"at:49:264:0:2","Eibesbrunnergasse","48.17088955","16.33774092","0100"
"at:49:264:0:3","Eibesbrunnergasse","48.17108725","16.33783075","0100"
"at:49:266:0:1","Eichbachgasse","48.22190717","16.24737041","0100"
"at:49:267:0:1","Eichenstraße","48.18143856","16.35014666","0100"
"at:49:267:0:3","Eichenstraße","48.18052811","16.34967055","0100"
"at:49:267:0:4","Eichenstraße","48.18119897","16.34766731","0100"
"at:49:267:0:5","Eichenstraße","48.18045623","16.34963462","0100"
"at:49:267:0:6","Eichenstraße","48.18099531","16.34902376","0100"
"at:49:268:0:1","Einsiedeleigasse","48.18340914","16.26442043","0100"
"at:49:268:0:2","Einsiedeleigasse","48.18328935","16.26422280","0100"
"at:49:269:0:1","Einsiedlerplatz","48.18537965","16.34966157","0100"
"at:49:269:0:2","Einsiedlerplatz","48.18516403","16.34930224","0100"
"at:49:27:0:1","Alser Straße","48.21714289","16.34207080","0100"
"at:49:27:0:2","Alser Straße","48.21683164","16.34179232","0100"
"at:49:27:0:3","Alser Straße","48.21653236","16.34216063","0100"
"at:49:27:0:4","Alser Straße","48.21723267","16.34199894","0100"
"at:49:27:0:5","Alser Straße","48.21680769","16.34189114","0100"
"at:49:27:0:7","Alser Straße","48.21713092","16.34143300","0100"
"at:49:270:0:1","Luzegasse","48.16078180","16.45001237","0100"
"at:49:270:0:2","Luzegasse","48.15913992","16.45075797","0100"
"at:49:271:0:1","Eipeldauer Straße","48.26301958","16.43644781","0100"
"at:49:271:0:2","Eipeldauer Straße","48.26315713","16.43674425","0100"
"at:49:272:0:1","Eisenstadtplatz","48.16938580","16.38438145","0100"
"at:49:272:0:2","Eisenstadtplatz","48.16951161","16.38467790","0100"
"at:49:273:0:1","Eisstoßgasse","48.21790903","16.44099328","0100"
"at:49:273:0:2","Eisstoßgasse","48.21790903","16.44084057","0100"
"at:49:274:0:1","Elderschplatz","48.21769954","16.41277720","0100"
"at:49:274:0:2","Elderschplatz","48.21810655","16.41194177","0100"
"at:49:274:0:3","Elderschplatz","48.21738829","16.41053141","0100"
"at:49:274:0:4","Elderschplatz","48.21772947","16.41197770","0100"
"at:49:275:0:1","Elsbeergasse","48.21842378","16.25441320","0100"
"at:49:275:0:2","Elsbeergasse","48.21855546","16.25435930","0100"
"at:49:276:0:3","Elterleinplatz","48.21817239","16.33192882","0100"
"at:49:276:0:4","Elterleinplatz","48.21874699","16.33094966","0100"
"at:49:276:0:7","Elterleinplatz","48.21807064","16.33289002","0100"
"at:49:276:0:8","Elterleinplatz","48.21839984","16.33092271","0100"
"at:49:277:0:1","Embelgasse","48.18273232","16.35223973","0100"
"at:49:278:0:2","Endemanngasse","48.15309330","16.29011225","0100"
"at:49:278:0:3","Endemanngasse","48.15308731","16.29111836","0100"
"at:49:278:0:4","Endemanngasse","48.15317720","16.29014818","0100"
"at:49:279:0:1","Therese-Ammon-Park","48.23327143","16.39265494","0100"
"at:49:279:0:2","Therese-Ammon-Park","48.23334323","16.39289748","0100"
"at:49:28:0:1","Aichholzgasse","48.18034242","16.32459857","0100"
"at:49:28:0:2","Aichholzgasse","48.18028851","16.32401467","0100"
"at:49:280:0:1","Brigittenauer Brücke","48.23664012","16.38900778","0100"
"at:49:280:0:2","Brigittenauer Brücke","48.23620334","16.38879218","0100"
"at:49:280:0:3","Brigittenauer Brücke","48.23611958","16.38935812","0100"
"at:49:281:0:1","Englisch-Feld-Gasse","48.20977413","16.53631352","0100"
"at:49:281:0:2","Englisch-Feld-Gasse","48.20987590","16.53638538","0100"
"at:49:282:0:1","Donaumarina","48.20605044","16.43071655","0100"
"at:49:282:0:2","Donaumarina","48.20624801","16.43130046","0100"
"at:49:282:0:3","Donaumarina","48.20612827","16.43035723","0100"
"at:49:282:0:4","Donaumarina","48.20631985","16.43121063","0100"
"at:49:283:0:3","Wällischgasse","48.19568615","16.40731544","0100"
"at:49:283:0:4","Wällischgasse","48.19551249","16.40781850","0100"
"at:49:285:0:1","Erlaaer Straße","48.14230469","16.31648678","0100"
"at:49:285:0:2","Erlaaer Straße","48.14229869","16.31661255","0100"
"at:49:286:0:1","Erlachplatz","48.17868919","16.36924484","0100"
"at:49:286:0:2","Erlachplatz","48.17857538","16.36868788","0100"
"at:49:287:0:2","Erndtgasse","48.23748376","16.32241566","0100"
"at:49:287:0:4","Erndtgasse","48.23715468","16.32330500","0100"
"at:49:288:0:12","Erzherzog-Karl-Straße","48.22962126","16.45299477","0100"
"at:49:288:0:4","Erzherzog-Karl-Straße","48.22965118","16.45202459","0100"
"at:49:288:0:6","Erzherzog-Karl-Straße","48.22928016","16.45345291","0100"
"at:49:288:0:8","Erzherzog-Karl-Straße","48.22969307","16.45306664","0100"
"at:49:289:0:1","Erdberg","48.19044632","16.41540028","0100"
"at:49:289:0:2","Erdberg","48.19147038","16.41416060","0100"
"at:49:289:0:3","Erdberg","48.19023073","16.41541825","0100"
"at:49:289:0:4","Erdberg","48.19141648","16.41409772","0100"
"at:49:29:0:10","Alserbachstraße","48.22481580","16.35533892","0100"
"at:49:29:0:3","Alserbachstraße","48.22565364","16.35517722","0100"
"at:49:29:0:5","Alserbachstraße","48.22480981","16.35490773","0100"
"at:49:29:0:8","Alserbachstraße","48.22520480","16.35465620","0100"
"at:49:29:0:9","Alserbachstraße","48.22504920","16.35568926","0100"
"at:49:290:0:1","Donaustadtbrücke","48.21231231","16.43978056","0100"
"at:49:290:0:3","Donaustadtbrücke","48.21218660","16.43995124","0100"
"at:49:290:0:4","Donaustadtbrücke","48.21173764","16.44014887","0100"
"at:49:290:0:5","Donaustadtbrücke","48.21256373","16.43974462","0100"
"at:49:290:0:6","Donaustadtbrücke","48.21245598","16.44002310","0100"
"at:49:290:0:8","Donaustadtbrücke","48.21179750","16.44005903","0100"
"at:49:291:0:1","Eselstiege","48.22431907","16.28659983","0100"
"at:49:291:0:2","Eselstiege","48.22445672","16.28688729","0100"
"at:49:292:0:1","Eslarngasse","48.19659034","16.39609548","0100"
"at:49:292:0:2","Eslarngasse","48.19671609","16.39550260","0100"
"at:49:292:0:3","Eslarngasse","48.19643465","16.39592480","0100"
"at:49:2924:0:1","Raxstraße, Betriebsgarage","48.16314864","16.36707092","0100"
"at:49:2924:0:2","Raxstraße, Betriebsgarage","48.16327447","16.36711583","0100"
"at:49:293:0:1","Esterházygasse","48.19496757","16.35065870","0100"
"at:49:293:0:2","Esterházygasse","48.19525501","16.35112582","0100"
"at:49:293:0:3","Esterházygasse","48.19481188","16.35278770","0100"
"at:49:294:0:1","Etrichstraße","48.14807688","16.46193301","0100"
"at:49:294:0:2","Etrichstraße","48.14869422","16.46113351","0100"
"at:49:294:0:3","Etrichstraße","48.14811883","16.46266963","0100"
"at:49:295:0:1","Daumegasse","48.16396353","16.37399693","0100"
"at:49:295:0:2","Daumegasse","48.16422717","16.37401489","0100"
"at:49:2953:0:2","Pensionistenwohnhaus Laaerberg","48.15109158","16.38455213","0100"
"at:49:2954:0:1","Gartenschaugasse","48.14937148","16.39636498","0100"
"at:49:2954:0:2","Gartenschaugasse","48.14869422","16.39693092","0100"
"at:49:296:0:1","Evangelischer Friedhof","48.17979734","16.36018084","0100"
"at:49:297:0:1","Eßling Schule","48.21397643","16.52645900","0100"
"at:49:297:0:3","Eßling Schule","48.21444333","16.52446474","0100"
"at:49:297:0:4","Eßling Schule","48.21410213","16.52654883","0100"
"at:49:297:0:5","Eßling Schule","48.21502395","16.52656680","0100"
"at:49:297:0:6","Eßling Schule","48.21443734","16.52619849","0100"
"at:49:298:0:1","Eßling Friedhof","48.21604752","16.53159736","0100"
"at:49:298:0:2","Eßling Friedhof","48.21628694","16.53130990","0100"
"at:49:298:0:3","Eßling Friedhof","48.21619117","16.53201059","0100"
"at:49:299:0:1","Aspernstraße","48.22335552","16.47569520","0100"
"at:49:299:0:10","Aspernstraße","48.22260143","16.47485977","0100"
"at:49:299:0:2","Aspernstraße","48.22299044","16.47542571","0100"
"at:49:299:0:3","Aspernstraße","48.22345128","16.47540774","0100"
"at:49:299:0:4","Aspernstraße","48.22239794","16.47435671","0100"
"at:49:299:0:5","Aspernstraße","48.22258946","16.47512028","0100"
"at:49:299:0:6","Aspernstraße","48.22257150","16.47496757","0100"
"at:49:299:0:7","Aspernstraße","48.22208073","16.47451841","0100"
"at:49:299:0:8","Aspernstraße","48.22237998","16.47495858","0100"
"at:49:3:0:1","Ada-Christen-Gasse","48.15278166","16.38602537","0100"
"at:49:30:0:3","Altdorferstraße","48.16852307","16.34985021","0100"
"at:49:300:0:2","Fasangasse","48.18828436","16.38551333","0100"
"at:49:300:0:3","Fasangasse","48.18868562","16.38512705","0100"
"at:49:300:0:6","Fasangasse","48.18825442","16.38464196","0100"
"at:49:301:0:1","Heiligenstadt/12.-Februar-Platz","48.24915561","16.36278595","0100"
"at:49:301:0:3","Heiligenstadt/12.-Februar-Platz","48.24875483","16.36274104","0100"
"at:49:302:0:2","Diesterweggasse","48.19376993","16.30669515","0100"
"at:49:302:0:4","Diesterweggasse","48.19378191","16.30559920","0100"
"at:49:303:0:1","Wattmanngasse/Elisabethallee","48.17649679","16.29525959","0100"
"at:49:304:0:1","Döblinger Friedhof/Felix-Dahn-Straße","48.23996672","16.32605384","0100"
"at:49:305:0:1","Felmayergasse","48.27200104","16.43192030","0100"
"at:49:305:0:2","Felmayergasse","48.27193527","16.43212691","0100"
"at:49:306:0:1","Fendigasse","48.18407996","16.35553655","0100"
"at:49:306:0:3","Fendigasse","48.18402605","16.35616537","0100"
"at:49:307:0:1","Sonnleithnergasse","48.17894677","16.36266917","0100"
"at:49:307:0:2","Sonnleithnergasse","48.17903063","16.36335189","0100"
"at:49:309:0:1","Fernsprechamt Heiligenstadt","48.25413822","16.36009999","0100"
"at:49:309:0:2","Fernsprechamt Heiligenstadt","48.25403056","16.35952507","0100"
"at:49:31:0:1","Alte Donau","48.23633498","16.42487751","0100"
"at:49:31:0:2","Alte Donau","48.23814191","16.42443733","0100"
"at:49:31:0:3","Alte Donau","48.23795045","16.42366478","0100"
"at:49:31:0:4","Alte Donau","48.23723247","16.42586565","0100"
"at:49:31:0:5","Alte Donau","48.23802823","16.42377258","0100"
"at:49:31:0:6","Alte Donau","48.23807609","16.42450920","0100"
"at:49:31:0:7","Alte Donau","48.23732820","16.42445530","0100"
"at:49:311:0:1","Feuerwache Am Steinhof","48.21525141","16.27822754","0100"
"at:49:311:0:2","Feuerwache Am Steinhof","48.21512571","16.27816465","0100"
"at:49:311:0:3","Feuerwache Am Steinhof","48.21537712","16.27829042","0100"
"at:49:312:0:1","Feuerwache Grinzing","48.26080088","16.33338409","0100"
"at:49:312:0:2","Feuerwache Grinzing","48.26087863","16.33311460","0100"
"at:49:314:0:2","Fickeysstraße","48.16713308","16.42367376","0100"
"at:49:314:0:3","Fickeysstraße","48.16593478","16.42468886","0100"
"at:49:314:0:6","Fickeysstraße","48.16695334","16.42367376","0100"
"at:49:314:0:8","Fickeysstraße","48.16731282","16.42371868","0100"
"at:49:315:0:1","Filmteichstraße","48.15237413","16.39738007","0100"
"at:49:315:0:2","Filmteichstraße","48.15232019","16.39662549","0100"
"at:49:315:0:3","Filmteichstraße","48.15289553","16.39694888","0100"
"at:49:316:0:1","Finsterbuschstraße Nord","48.17349556","16.49791054","0100"
"at:49:316:0:2","Finsterbuschstraße Nord","48.17341768","16.49781172","0100"
"at:49:317:0:1","Billgasse","48.22415748","16.48332190","0100"
"at:49:317:0:2","Billgasse","48.22465421","16.48335783","0100"
"at:49:318:0:1","Löschniggasse","48.22273309","16.48045627","0100"
"at:49:318:0:2","Löschniggasse","48.22282287","16.48049220","0100"
"at:49:319:0:1","1. Haidequerstraße Mitte","48.18257659","16.42934213","0100"
"at:49:319:0:2","1. Haidequerstraße Mitte","48.18241487","16.42902772","0100"
"at:49:32:0:1","Ratschkygasse","48.17765890","16.32360144","0100"
"at:49:320:0:1","Dammhaufengasse","48.19571010","16.44701199","0100"
"at:49:320:0:2","Dammhaufengasse","48.19579393","16.44711979","0100"
"at:49:321:0:2","Pfarrgasse/Traviatagasse","48.14246653","16.34320268","0100"
"at:49:322:0:1","Zimbagasse","48.20614025","16.21905551","0100"
"at:49:323:0:2","Auhof","48.20772075","16.21773498","0100"
"at:49:324:0:1","1. Haidequerstraße Süd","48.18140262","16.42836297","0100"
"at:49:324:0:2","1. Haidequerstraße Süd","48.18108516","16.42836297","0100"
"at:49:325:0:2","Giefinggasse","48.26787527","16.42629684","0100"
"at:49:329:0:1","Fischergrund","48.21605949","16.44082260","0100"
"at:49:329:0:2","Fischergrund","48.21610737","16.44100226","0100"
"at:49:33:0:2","Altes Landgut","48.16062600","16.38371670","0100"
"at:49:33:0:3","Altes Landgut","48.16144692","16.38312381","0100"
"at:49:33:0:6","Altes Landgut","48.16085370","16.38356399","0100"
"at:49:33:0:8","Altes Landgut","48.16193827","16.38321364","0100"
"at:49:33:0:9","Altes Landgut","48.16198621","16.38354602","0100"
"at:49:330:0:2","Fichtnergasse","48.18716442","16.28919596","0100"
"at:49:330:0:4","Fichtnergasse","48.18710453","16.28875579","0100"
"at:49:331:0:1","Florian-Geyer-Gasse","48.15686279","16.39230459","0100"
"at:49:331:0:2","Florian-Geyer-Gasse","48.15703657","16.39152306","0100"
"at:49:332:0:1","Florian-Hedorfer-Straße","48.16578500","16.43085130","0100"
"at:49:332:0:2","Florian-Hedorfer-Straße","48.16593478","16.43153402","0100"
"at:49:332:0:3","Florian-Hedorfer-Straße","48.16535360","16.43169572","0100"
"at:49:332:0:4","Florian-Hedorfer-Straße","48.16595276","16.43132741","0100"
